IFU-ICache,IFU-Branch Target Buffer,IFU-Instruction Buffer,IFU-BPT-Global Predictor,IFU-BPT-L1_Local Predictor,IFU-BPT-L2_Local Predictor,IFU-BPT-Chooser,IFU-BPT-RAS,IFU-BPT,IFU-Instruction Decoder,Instruction Fetch Unit (IFU),Load Store Unit,LSU-Data Cache,LSU-Load/Store Queue,MMU-Itlb,MMU-Dtlb,MMU,Execution Unit,EXU-Register Files,EXU-Integer RF,EXU-Floating Point RF,Instruction Scheduler,Int Inst Window,FP Inst Window,Integer ALUs,FPU,MUL,Bypass,iFRAT,fFRAT,ifreeL,ffreeL,RNU,unicache,BUSES,Core,Processor
1.33574e-12,1.83194e-13,1.32331e-05,1.31301e-05,8.38099e-07,6.27284e-07,1.31301e-05,1.75082e-06,2.94765e-05,0.000307281,0.00063104,0.00032399,1.87863e-12,0.000102273,6.01495e-05,2.28863e-05,0.000350033,0.000381705,3.15669e-05,3.15661e-05,8.07133e-10,0,0,0,0.000112785,2.24844e-08,0,0,0,0,0,0,0,0,0,0.00168677,0.00168677
1.33574e-12,1.83194e-13,1.32331e-05,1.31301e-05,8.38099e-07,6.27284e-07,1.31301e-05,1.75082e-06,2.94765e-05,0.000307281,0.00063104,0.00032399,1.87863e-12,0.000102273,6.01495e-05,2.28863e-05,0.000350033,0.000381705,3.15669e-05,3.15661e-05,8.07133e-10,0,0,0,0.000112785,2.24844e-08,0,0,0,0,0,0,0,0,0,0.00168677,0.00168677
1.33574e-12,1.83194e-13,1.32331e-05,1.31301e-05,8.38099e-07,6.27284e-07,1.31301e-05,1.75082e-06,2.94765e-05,0.000307281,0.00063104,0.00032399,1.87863e-12,0.000102273,6.01495e-05,2.28863e-05,0.000350033,0.000381705,3.15669e-05,3.15661e-05,8.07133e-10,0,0,0,0.000112785,2.24844e-08,0,0,0,0,0,0,0,0,0,0.00168677,0.00168677
1.33574e-12,1.83194e-13,1.32331e-05,1.31301e-05,8.38099e-07,6.27284e-07,1.31301e-05,1.75082e-06,2.94765e-05,0.000307281,0.00063104,0.00032399,1.87863e-12,0.000102273,6.01495e-05,2.28863e-05,0.000350033,0.000381705,3.15669e-05,3.15661e-05,8.07133e-10,0,0,0,0.000112785,2.24844e-08,0,0,0,0,0,0,0,0,0,0.00168677,0.00168677
1.33574e-12,1.83194e-13,1.32331e-05,1.31301e-05,8.38099e-07,6.27284e-07,1.31301e-05,1.75082e-06,2.94765e-05,0.000307281,0.00063104,0.00032399,1.87863e-12,0.000102273,6.01495e-05,2.28863e-05,0.000350033,0.000381705,3.15669e-05,3.15661e-05,8.07133e-10,0,0,0,0.000112785,2.24844e-08,0,0,0,0,0,0,0,0,0,0.00168677,0.00168677
1.33574e-12,1.83194e-13,1.32331e-05,1.31301e-05,8.38099e-07,6.27284e-07,1.31301e-05,1.75082e-06,2.94765e-05,0.000307281,0.00063104,0.00032399,1.87863e-12,0.000102273,6.01495e-05,2.28863e-05,0.000350033,0.000381705,3.15669e-05,3.15661e-05,8.07133e-10,0,0,0,0.000112785,2.24844e-08,0,0,0,0,0,0,0,0,0,0.00168677,0.00168677
1.33574e-12,1.83194e-13,1.32331e-05,1.31301e-05,8.38099e-07,6.27284e-07,1.31301e-05,1.75082e-06,2.94765e-05,0.000307281,0.00063104,0.00032399,1.87863e-12,0.000102273,6.01495e-05,2.28863e-05,0.000350033,0.000381705,3.15669e-05,3.15661e-05,8.07133e-10,0,0,0,0.000112785,2.24844e-08,0,0,0,0,0,0,0,0,0,0.00168677,0.00168677
1.33574e-12,1.83194e-13,1.32331e-05,1.31301e-05,8.38099e-07,6.27284e-07,1.31301e-05,1.75082e-06,2.94765e-05,0.000307281,0.00063104,0.00032399,1.87863e-12,0.000102273,6.01495e-05,2.28863e-05,0.000350033,0.000381705,3.15669e-05,3.15661e-05,8.07133e-10,0,0,0,0.000112785,2.24844e-08,0,0,0,0,0,0,0,0,0,0.00168677,0.00168677
1.33574e-12,1.83194e-13,1.32331e-05,1.31301e-05,8.38099e-07,6.27284e-07,1.31301e-05,1.75082e-06,2.94765e-05,0.000307281,0.00063104,0.00032399,1.87863e-12,0.000102273,6.01495e-05,2.28863e-05,0.000350033,0.000381705,3.15669e-05,3.15661e-05,8.07133e-10,0,0,0,0.000112785,2.24844e-08,0,0,0,0,0,0,0,0,0,0.00168677,0.00168677
1.33574e-12,1.83194e-13,1.32331e-05,1.31301e-05,8.38099e-07,6.27284e-07,1.31301e-05,1.75082e-06,2.94765e-05,0.000307281,0.00063104,0.00032399,1.87863e-12,0.000102273,6.01495e-05,2.28863e-05,0.000350033,0.000381705,3.15669e-05,3.15661e-05,8.07133e-10,0,0,0,0.000112785,2.24844e-08,0,0,0,0,0,0,0,0,0,0.00168677,0.00168677
1.33574e-12,1.83194e-13,1.32331e-05,1.31301e-05,8.38099e-07,6.27284e-07,1.31301e-05,1.75082e-06,2.94765e-05,0.000307281,0.00063104,0.00032399,1.87863e-12,0.000102273,6.01495e-05,2.28863e-05,0.000350033,0.000381705,3.15669e-05,3.15661e-05,8.07133e-10,0,0,0,0.000112785,2.24844e-08,0,0,0,0,0,0,0,0,0,0.00168677,0.00168677
1.33574e-12,1.83194e-13,1.32331e-05,1.31301e-05,8.38099e-07,6.27284e-07,1.31301e-05,1.75082e-06,2.94765e-05,0.000307281,0.00063104,0.00032399,1.87863e-12,0.000102273,6.01495e-05,2.28863e-05,0.000350033,0.000381705,3.15669e-05,3.15661e-05,8.07133e-10,0,0,0,0.000112785,2.24844e-08,0,0,0,0,0,0,0,0,0,0.00168677,0.00168677
1.33574e-12,1.83194e-13,1.32331e-05,1.31301e-05,8.38099e-07,6.27284e-07,1.31301e-05,1.75082e-06,2.94765e-05,0.000307281,0.00063104,0.00032399,1.87863e-12,0.000102273,6.01495e-05,2.28863e-05,0.000350033,0.000381705,3.15669e-05,3.15661e-05,8.07133e-10,0,0,0,0.000112785,2.24844e-08,0,0,0,0,0,0,0,0,0,0.00168677,0.00168677
1.33574e-12,1.83194e-13,1.32331e-05,1.31301e-05,8.38099e-07,6.27284e-07,1.31301e-05,1.75082e-06,2.94765e-05,0.000307281,0.00063104,0.00032399,1.87863e-12,0.000102273,6.01495e-05,2.28863e-05,0.000350033,0.000381705,3.15669e-05,3.15661e-05,8.07133e-10,0,0,0,0.000112785,2.24844e-08,0,0,0,0,0,0,0,0,0,0.00168677,0.00168677
1.33574e-12,1.83194e-13,1.32331e-05,1.31301e-05,8.38099e-07,6.27284e-07,1.31301e-05,1.75082e-06,2.94765e-05,0.000307281,0.00063104,0.00032399,1.87863e-12,0.000102273,6.01495e-05,2.28863e-05,0.000350033,0.000381705,3.15669e-05,3.15661e-05,8.07133e-10,0,0,0,0.000112785,2.24844e-08,0,0,0,0,0,0,0,0,0,0.00168677,0.00168677
1.33574e-12,1.83194e-13,1.32331e-05,1.31301e-05,8.38099e-07,6.27284e-07,1.31301e-05,1.75082e-06,2.94765e-05,0.000307281,0.00063104,0.00032399,1.87863e-12,0.000102273,6.01495e-05,2.28863e-05,0.000350033,0.000381705,3.15669e-05,3.15661e-05,8.07133e-10,0,0,0,0.000112785,2.24844e-08,0,0,0,0,0,0,0,0,0,0.00168677,0.00168677
1.33574e-12,1.83194e-13,1.32331e-05,1.31301e-05,8.38099e-07,6.27284e-07,1.31301e-05,1.75082e-06,2.94765e-05,0.000307281,0.00063104,0.00032399,1.87863e-12,0.000102273,6.01495e-05,2.28863e-05,0.000350033,0.000381705,3.15669e-05,3.15661e-05,8.07133e-10,0,0,0,0.000112785,2.24844e-08,0,0,0,0,0,0,0,0,0,0.00168677,0.00168677
1.33574e-12,1.83194e-13,1.32331e-05,1.31301e-05,8.38099e-07,6.27284e-07,1.31301e-05,1.75082e-06,2.94765e-05,0.000307281,0.00063104,0.00032399,1.87863e-12,0.000102273,6.01495e-05,2.28863e-05,0.000350033,0.000381705,3.15669e-05,3.15661e-05,8.07133e-10,0,0,0,0.000112785,2.24844e-08,0,0,0,0,0,0,0,0,0,0.00168677,0.00168677
1.33574e-12,1.83194e-13,1.32331e-05,1.31301e-05,8.38099e-07,6.27284e-07,1.31301e-05,1.75082e-06,2.94765e-05,0.000307281,0.00063104,0.00032399,1.87863e-12,0.000102273,6.01495e-05,2.28863e-05,0.000350033,0.000381705,3.15669e-05,3.15661e-05,8.07133e-10,0,0,0,0.000112785,2.24844e-08,0,0,0,0,0,0,0,0,0,0.00168677,0.00168677
1.33574e-12,1.83194e-13,1.32331e-05,1.31301e-05,8.38099e-07,6.27284e-07,1.31301e-05,1.75082e-06,2.94765e-05,0.000307281,0.00063104,0.00032399,1.87863e-12,0.000102273,6.01495e-05,2.28863e-05,0.000350033,0.000381705,3.15669e-05,3.15661e-05,8.07133e-10,0,0,0,0.000112785,2.24844e-08,0,0,0,0,0,0,0,0,0,0.00168677,0.00168677
1.33574e-12,1.83194e-13,1.32331e-05,1.31301e-05,8.38099e-07,6.27284e-07,1.31301e-05,1.75082e-06,2.94765e-05,0.000307281,0.00063104,0.00032399,1.87863e-12,0.000102273,6.01495e-05,2.28863e-05,0.000350033,0.000381705,3.15669e-05,3.15661e-05,8.07133e-10,0,0,0,0.000112785,2.24844e-08,0,0,0,0,0,0,0,0,0,0.00168677,0.00168677
1.33574e-12,1.83194e-13,1.32331e-05,1.31301e-05,8.38099e-07,6.27284e-07,1.31301e-05,1.75082e-06,2.94765e-05,0.000307281,0.00063104,0.00032399,1.87863e-12,0.000102273,6.01495e-05,2.28863e-05,0.000350033,0.000381705,3.15669e-05,3.15661e-05,8.07133e-10,0,0,0,0.000112785,2.24844e-08,0,0,0,0,0,0,0,0,0,0.00168677,0.00168677
1.33574e-12,1.83194e-13,1.32331e-05,1.31301e-05,8.38099e-07,6.27284e-07,1.31301e-05,1.75082e-06,2.94765e-05,0.000307281,0.00063104,0.00032399,1.87863e-12,0.000102273,6.01495e-05,2.28863e-05,0.000350033,0.000381705,3.15669e-05,3.15661e-05,8.07133e-10,0,0,0,0.000112785,2.24844e-08,0,0,0,0,0,0,0,0,0,0.00168677,0.00168677
1.33574e-12,1.83194e-13,1.32331e-05,1.31301e-05,8.38099e-07,6.27284e-07,1.31301e-05,1.75082e-06,2.94765e-05,0.000307281,0.00063104,0.00032399,1.87863e-12,0.000102273,6.01495e-05,2.28863e-05,0.000350033,0.000381705,3.15669e-05,3.15661e-05,8.07133e-10,0,0,0,0.000112785,2.24844e-08,0,0,0,0,0,0,0,0,0,0.00168677,0.00168677
1.33574e-12,1.83194e-13,1.32331e-05,1.31301e-05,8.38099e-07,6.27284e-07,1.31301e-05,1.75082e-06,2.94765e-05,0.000307281,0.00063104,0.00032399,1.87863e-12,0.000102273,6.01495e-05,2.28863e-05,0.000350033,0.000381705,3.15669e-05,3.15661e-05,8.07133e-10,0,0,0,0.000112785,2.24844e-08,0,0,0,0,0,0,0,0,0,0.00168677,0.00168677
1.33574e-12,1.83194e-13,1.32331e-05,1.31301e-05,8.38099e-07,6.27284e-07,1.31301e-05,1.75082e-06,2.94765e-05,0.000307281,0.00063104,0.00032399,1.87863e-12,0.000102273,6.01495e-05,2.28863e-05,0.000350033,0.000381705,3.15669e-05,3.15661e-05,8.07133e-10,0,0,0,0.000112785,2.24844e-08,0,0,0,0,0,0,0,0,0,0.00168677,0.00168677
1.33574e-12,1.83194e-13,1.32331e-05,1.31301e-05,8.38099e-07,6.27284e-07,1.31301e-05,1.75082e-06,2.94765e-05,0.000307281,0.00063104,0.00032399,1.87863e-12,0.000102273,6.01495e-05,2.28863e-05,0.000350033,0.000381705,3.15669e-05,3.15661e-05,8.07133e-10,0,0,0,0.000112785,2.24844e-08,0,0,0,0,0,0,0,0,0,0.00168677,0.00168677
1.33574e-12,1.83194e-13,1.32331e-05,1.31301e-05,8.38099e-07,6.27284e-07,1.31301e-05,1.75082e-06,2.94765e-05,0.000307281,0.00063104,0.00032399,1.87863e-12,0.000102273,6.01495e-05,2.28863e-05,0.000350033,0.000381705,3.15669e-05,3.15661e-05,8.07133e-10,0,0,0,0.000112785,2.24844e-08,0,0,0,0,0,0,0,0,0,0.00168677,0.00168677
1.33574e-12,1.83194e-13,1.32331e-05,1.31301e-05,8.38099e-07,6.27284e-07,1.31301e-05,1.75082e-06,2.94765e-05,0.000307281,0.00063104,0.00032399,1.87863e-12,0.000102273,6.01495e-05,2.28863e-05,0.000350033,0.000381705,3.15669e-05,3.15661e-05,8.07133e-10,0,0,0,0.000112785,2.24844e-08,0,0,0,0,0,0,0,0,0,0.00168677,0.00168677
1.33574e-12,1.83194e-13,1.32331e-05,1.31301e-05,8.38099e-07,6.27284e-07,1.31301e-05,1.75082e-06,2.94765e-05,0.000307281,0.00063104,0.00032399,1.87863e-12,0.000102273,6.01495e-05,2.28863e-05,0.000350033,0.000381705,3.15669e-05,3.15661e-05,8.07133e-10,0,0,0,0.000112785,2.24844e-08,0,0,0,0,0,0,0,0,0,0.00168677,0.00168677
1.33574e-12,1.83194e-13,1.32331e-05,1.31301e-05,8.38099e-07,6.27284e-07,1.31301e-05,1.75082e-06,2.94765e-05,0.000307281,0.00063104,0.00032399,1.87863e-12,0.000102273,6.01495e-05,2.28863e-05,0.000350033,0.000381705,3.15669e-05,3.15661e-05,8.07133e-10,0,0,0,0.000112785,2.24844e-08,0,0,0,0,0,0,0,0,0,0.00168677,0.00168677
1.33574e-12,1.83194e-13,1.32331e-05,1.31301e-05,8.38099e-07,6.27284e-07,1.31301e-05,1.75082e-06,2.94765e-05,0.000307281,0.00063104,0.00032399,1.87863e-12,0.000102273,6.01495e-05,2.28863e-05,0.000350033,0.000381705,3.15669e-05,3.15661e-05,8.07133e-10,0,0,0,0.000112785,2.24844e-08,0,0,0,0,0,0,0,0,0,0.00168677,0.00168677
1.33574e-12,1.83194e-13,1.32331e-05,1.31301e-05,8.38099e-07,6.27284e-07,1.31301e-05,1.75082e-06,2.94765e-05,0.000307281,0.00063104,0.00032399,1.87863e-12,0.000102273,6.01495e-05,2.28863e-05,0.000350033,0.000381705,3.15669e-05,3.15661e-05,8.07133e-10,0,0,0,0.000112785,2.24844e-08,0,0,0,0,0,0,0,0,0,0.00168677,0.00168677
1.33574e-12,1.83194e-13,1.32331e-05,1.31301e-05,8.38099e-07,6.27284e-07,1.31301e-05,1.75082e-06,2.94765e-05,0.000307281,0.00063104,0.00032399,1.87863e-12,0.000102273,6.01495e-05,2.28863e-05,0.000350033,0.000381705,3.15669e-05,3.15661e-05,8.07133e-10,0,0,0,0.000112785,2.24844e-08,0,0,0,0,0,0,0,0,0,0.00168677,0.00168677
1.33574e-12,1.83194e-13,1.32331e-05,1.31301e-05,8.38099e-07,6.27284e-07,1.31301e-05,1.75082e-06,2.94765e-05,0.000307281,0.00063104,0.00032399,1.87863e-12,0.000102273,6.01495e-05,2.28863e-05,0.000350033,0.000381705,3.15669e-05,3.15661e-05,8.07133e-10,0,0,0,0.000112785,2.24844e-08,0,0,0,0,0,0,0,0,0,0.00168677,0.00168677
1.33574e-12,1.83194e-13,1.32331e-05,1.31301e-05,8.38099e-07,6.27284e-07,1.31301e-05,1.75082e-06,2.94765e-05,0.000307281,0.00063104,0.00032399,1.87863e-12,0.000102273,6.01495e-05,2.28863e-05,0.000350033,0.000381705,3.15669e-05,3.15661e-05,8.07133e-10,0,0,0,0.000112785,2.24844e-08,0,0,0,0,0,0,0,0,0,0.00168677,0.00168677
1.33574e-12,1.83194e-13,1.32331e-05,1.31301e-05,8.38099e-07,6.27284e-07,1.31301e-05,1.75082e-06,2.94765e-05,0.000307281,0.00063104,0.00032399,1.87863e-12,0.000102273,6.01495e-05,2.28863e-05,0.000350033,0.000381705,3.15669e-05,3.15661e-05,8.07133e-10,0,0,0,0.000112785,2.24844e-08,0,0,0,0,0,0,0,0,0,0.00168677,0.00168677
1.33574e-12,1.83194e-13,1.32331e-05,1.31301e-05,8.38099e-07,6.27284e-07,1.31301e-05,1.75082e-06,2.94765e-05,0.000307281,0.00063104,0.00032399,1.87863e-12,0.000102273,6.01495e-05,2.28863e-05,0.000350033,0.000381705,3.15669e-05,3.15661e-05,8.07133e-10,0,0,0,0.000112785,2.24844e-08,0,0,0,0,0,0,0,0,0,0.00168677,0.00168677
1.33574e-12,1.83194e-13,1.32331e-05,1.31301e-05,8.38099e-07,6.27284e-07,1.31301e-05,1.75082e-06,2.94765e-05,0.000307281,0.00063104,0.00032399,1.87863e-12,0.000102273,6.01495e-05,2.28863e-05,0.000350033,0.000381705,3.15669e-05,3.15661e-05,8.07133e-10,0,0,0,0.000112785,2.24844e-08,0,0,0,0,0,0,0,0,0,0.00168677,0.00168677
1.33574e-12,1.83194e-13,1.32331e-05,1.31301e-05,8.38099e-07,6.27284e-07,1.31301e-05,1.75082e-06,2.94765e-05,0.000307281,0.00063104,0.00032399,1.87863e-12,0.000102273,6.01495e-05,2.28863e-05,0.000350033,0.000381705,3.15669e-05,3.15661e-05,8.07133e-10,0,0,0,0.000112785,2.24844e-08,0,0,0,0,0,0,0,0,0,0.00168677,0.00168677
1.33574e-12,1.83194e-13,1.32331e-05,1.31301e-05,8.38099e-07,6.27284e-07,1.31301e-05,1.75082e-06,2.94765e-05,0.000307281,0.00063104,0.00032399,1.87863e-12,0.000102273,6.01495e-05,2.28863e-05,0.000350033,0.000381705,3.15669e-05,3.15661e-05,8.07133e-10,0,0,0,0.000112785,2.24844e-08,0,0,0,0,0,0,0,0,0,0.00168677,0.00168677
1.33574e-12,1.83194e-13,1.32331e-05,1.31301e-05,8.38099e-07,6.27284e-07,1.31301e-05,1.75082e-06,2.94765e-05,0.000307281,0.00063104,0.00032399,1.87863e-12,0.000102273,6.01495e-05,2.28863e-05,0.000350033,0.000381705,3.15669e-05,3.15661e-05,8.07133e-10,0,0,0,0.000112785,2.24844e-08,0,0,0,0,0,0,0,0,0,0.00168677,0.00168677
1.33574e-12,1.83194e-13,1.32331e-05,1.31301e-05,8.38099e-07,6.27284e-07,1.31301e-05,1.75082e-06,2.94765e-05,0.000307281,0.00063104,0.00032399,1.87863e-12,0.000102273,6.01495e-05,2.28863e-05,0.000350033,0.000381705,3.15669e-05,3.15661e-05,8.07133e-10,0,0,0,0.000112785,2.24844e-08,0,0,0,0,0,0,0,0,0,0.00168677,0.00168677
1.33574e-12,1.83194e-13,1.32331e-05,1.31301e-05,8.38099e-07,6.27284e-07,1.31301e-05,1.75082e-06,2.94765e-05,0.000307281,0.00063104,0.00032399,1.87863e-12,0.000102273,6.01495e-05,2.28863e-05,0.000350033,0.000381705,3.15669e-05,3.15661e-05,8.07133e-10,0,0,0,0.000112785,2.24844e-08,0,0,0,0,0,0,0,0,0,0.00168677,0.00168677
1.33574e-12,1.83194e-13,1.32331e-05,1.31301e-05,8.38099e-07,6.27284e-07,1.31301e-05,1.75082e-06,2.94765e-05,0.000307281,0.00063104,0.00032399,1.87863e-12,0.000102273,6.01495e-05,2.28863e-05,0.000350033,0.000381705,3.15669e-05,3.15661e-05,8.07133e-10,0,0,0,0.000112785,2.24844e-08,0,0,0,0,0,0,0,0,0,0.00168677,0.00168677
1.33574e-12,1.83194e-13,1.32331e-05,1.31301e-05,8.38099e-07,6.27284e-07,1.31301e-05,1.75082e-06,2.94765e-05,0.000307281,0.00063104,0.00032399,1.87863e-12,0.000102273,6.01495e-05,2.28863e-05,0.000350033,0.000381705,3.15669e-05,3.15661e-05,8.07133e-10,0,0,0,0.000112785,2.24844e-08,0,0,0,0,0,0,0,0,0,0.00168677,0.00168677
1.33574e-12,1.83194e-13,1.32331e-05,1.31301e-05,8.38099e-07,6.27284e-07,1.31301e-05,1.75082e-06,2.94765e-05,0.000307281,0.00063104,0.00032399,1.87863e-12,0.000102273,6.01495e-05,2.28863e-05,0.000350033,0.000381705,3.15669e-05,3.15661e-05,8.07133e-10,0,0,0,0.000112785,2.24844e-08,0,0,0,0,0,0,0,0,0,0.00168677,0.00168677
1.33574e-12,1.83194e-13,1.32331e-05,1.31301e-05,8.38099e-07,6.27284e-07,1.31301e-05,1.75082e-06,2.94765e-05,0.000307281,0.00063104,0.00032399,1.87863e-12,0.000102273,6.01495e-05,2.28863e-05,0.000350033,0.000381705,3.15669e-05,3.15661e-05,8.07133e-10,0,0,0,0.000112785,2.24844e-08,0,0,0,0,0,0,0,0,0,0.00168677,0.00168677
1.33574e-12,1.83194e-13,1.32331e-05,1.31301e-05,8.38099e-07,6.27284e-07,1.31301e-05,1.75082e-06,2.94765e-05,0.000307281,0.00063104,0.00032399,1.87863e-12,0.000102273,6.01495e-05,2.28863e-05,0.000350033,0.000381705,3.15669e-05,3.15661e-05,8.07133e-10,0,0,0,0.000112785,2.24844e-08,0,0,0,0,0,0,0,0,0,0.00168677,0.00168677
1.33574e-12,1.83194e-13,1.32331e-05,1.31301e-05,8.38099e-07,6.27284e-07,1.31301e-05,1.75082e-06,2.94765e-05,0.000307281,0.00063104,0.00032399,1.87863e-12,0.000102273,6.01495e-05,2.28863e-05,0.000350033,0.000381705,3.15669e-05,3.15661e-05,8.07133e-10,0,0,0,0.000112785,2.24844e-08,0,0,0,0,0,0,0,0,0,0.00168677,0.00168677
1.33574e-12,1.83194e-13,1.32331e-05,1.31301e-05,8.38099e-07,6.27284e-07,1.31301e-05,1.75082e-06,2.94765e-05,0.000307281,0.00063104,0.00032399,1.87863e-12,0.000102273,6.01495e-05,2.28863e-05,0.000350033,0.000381705,3.15669e-05,3.15661e-05,8.07133e-10,0,0,0,0.000112785,2.24844e-08,0,0,0,0,0,0,0,0,0,0.00168677,0.00168677
1.26129e-12,1.72983e-13,1.24964e-05,1.23989e-05,7.91421e-07,5.92347e-07,1.23989e-05,1.65328e-06,2.78348e-05,0.000290173,0.000611554,0.000318297,1.77391e-12,9.65802e-05,5.68008e-05,2.16124e-05,0.00034541,0.000373667,2.98095e-05,2.98087e-05,7.62142e-10,0,0,0,0.000106506,2.12311e-08,0,0,0,0,0,0,0,0,0,0.00164893,0.00164893
1.26129e-12,1.72983e-13,1.24964e-05,1.23989e-05,7.91421e-07,5.92347e-07,1.23989e-05,1.65328e-06,2.78348e-05,0.000290173,0.000611554,0.000318297,1.77391e-12,9.65802e-05,5.68008e-05,2.16124e-05,0.00034541,0.000373667,2.98095e-05,2.98087e-05,7.62142e-10,0,0,0,0.000106506,2.12311e-08,0,0,0,0,0,0,0,0,0,0.00164893,0.00164893
1.26129e-12,1.72983e-13,1.24964e-05,1.23989e-05,7.91421e-07,5.92347e-07,1.23989e-05,1.65328e-06,2.78348e-05,0.000290173,0.000611554,0.000318297,1.77391e-12,9.65802e-05,5.68008e-05,2.16124e-05,0.00034541,0.000373667,2.98095e-05,2.98087e-05,7.62142e-10,0,0,0,0.000106506,2.12311e-08,0,0,0,0,0,0,0,0,0,0.00164893,0.00164893
1.26129e-12,1.72983e-13,1.24964e-05,1.23989e-05,7.91421e-07,5.92347e-07,1.23989e-05,1.65328e-06,2.78348e-05,0.000290173,0.000611554,0.000318297,1.77391e-12,9.65802e-05,5.68008e-05,2.16124e-05,0.00034541,0.000373667,2.98095e-05,2.98087e-05,7.62142e-10,0,0,0,0.000106506,2.12311e-08,0,0,0,0,0,0,0,0,0,0.00164893,0.00164893
1.26129e-12,1.72983e-13,1.24964e-05,1.23989e-05,7.91421e-07,5.92347e-07,1.23989e-05,1.65328e-06,2.78348e-05,0.000290173,0.000611554,0.000318297,1.77391e-12,9.65802e-05,5.68008e-05,2.16124e-05,0.00034541,0.000373667,2.98095e-05,2.98087e-05,7.62142e-10,0,0,0,0.000106506,2.12311e-08,0,0,0,0,0,0,0,0,0,0.00164893,0.00164893
1.26129e-12,1.72983e-13,1.24964e-05,1.23989e-05,7.91421e-07,5.92347e-07,1.23989e-05,1.65328e-06,2.78348e-05,0.000290173,0.000611554,0.000318297,1.77391e-12,9.65802e-05,5.68008e-05,2.16124e-05,0.00034541,0.000373667,2.98095e-05,2.98087e-05,7.62142e-10,0,0,0,0.000106506,2.12311e-08,0,0,0,0,0,0,0,0,0,0.00164893,0.00164893
1.26129e-12,1.72983e-13,1.24964e-05,1.23989e-05,7.91421e-07,5.92347e-07,1.23989e-05,1.65328e-06,2.78348e-05,0.000290173,0.000611554,0.000318297,1.77391e-12,9.65802e-05,5.68008e-05,2.16124e-05,0.00034541,0.000373667,2.98095e-05,2.98087e-05,7.62142e-10,0,0,0,0.000106506,2.12311e-08,0,0,0,0,0,0,0,0,0,0.00164893,0.00164893
1.26129e-12,1.72983e-13,1.24964e-05,1.23989e-05,7.91421e-07,5.92347e-07,1.23989e-05,1.65328e-06,2.78348e-05,0.000290173,0.000611554,0.000318297,1.77391e-12,9.65802e-05,5.68008e-05,2.16124e-05,0.00034541,0.000373667,2.98095e-05,2.98087e-05,7.62142e-10,0,0,0,0.000106506,2.12311e-08,0,0,0,0,0,0,0,0,0,0.00164893,0.00164893
1.26129e-12,1.72983e-13,1.24964e-05,1.23989e-05,7.91421e-07,5.92347e-07,1.23989e-05,1.65328e-06,2.78348e-05,0.000290173,0.000611554,0.000318297,1.77391e-12,9.65802e-05,5.68008e-05,2.16124e-05,0.00034541,0.000373667,2.98095e-05,2.98087e-05,7.62142e-10,0,0,0,0.000106506,2.12311e-08,0,0,0,0,0,0,0,0,0,0.00164893,0.00164893
1.26129e-12,1.72983e-13,1.24964e-05,1.23989e-05,7.91421e-07,5.92347e-07,1.23989e-05,1.65328e-06,2.78348e-05,0.000290173,0.000611554,0.000318297,1.77391e-12,9.65802e-05,5.68008e-05,2.16124e-05,0.00034541,0.000373667,2.98095e-05,2.98087e-05,7.62142e-10,0,0,0,0.000106506,2.12311e-08,0,0,0,0,0,0,0,0,0,0.00164893,0.00164893
1.26129e-12,1.72983e-13,1.24964e-05,1.23989e-05,7.91421e-07,5.92347e-07,1.23989e-05,1.65328e-06,2.78348e-05,0.000290173,0.000611554,0.000318297,1.77391e-12,9.65802e-05,5.68008e-05,2.16124e-05,0.00034541,0.000373667,2.98095e-05,2.98087e-05,7.62142e-10,0,0,0,0.000106506,2.12311e-08,0,0,0,0,0,0,0,0,0,0.00164893,0.00164893
1.26129e-12,1.72983e-13,1.24964e-05,1.23989e-05,7.91421e-07,5.92347e-07,1.23989e-05,1.65328e-06,2.78348e-05,0.000290173,0.000611554,0.000318297,1.77391e-12,9.65802e-05,5.68008e-05,2.16124e-05,0.00034541,0.000373667,2.98095e-05,2.98087e-05,7.62142e-10,0,0,0,0.000106506,2.12311e-08,0,0,0,0,0,0,0,0,0,0.00164893,0.00164893
1.26129e-12,1.72983e-13,1.24964e-05,1.23989e-05,7.91421e-07,5.92347e-07,1.23989e-05,1.65328e-06,2.78348e-05,0.000290173,0.000611554,0.000318297,1.77391e-12,9.65802e-05,5.68008e-05,2.16124e-05,0.00034541,0.000373667,2.98095e-05,2.98087e-05,7.62142e-10,0,0,0,0.000106506,2.12311e-08,0,0,0,0,0,0,0,0,0,0.00164893,0.00164893
1.26129e-12,1.72983e-13,1.24964e-05,1.23989e-05,7.91421e-07,5.92347e-07,1.23989e-05,1.65328e-06,2.78348e-05,0.000290173,0.000611554,0.000318297,1.77391e-12,9.65802e-05,5.68008e-05,2.16124e-05,0.00034541,0.000373667,2.98095e-05,2.98087e-05,7.62142e-10,0,0,0,0.000106506,2.12311e-08,0,0,0,0,0,0,0,0,0,0.00164893,0.00164893
1.26129e-12,1.72983e-13,1.24964e-05,1.23989e-05,7.91421e-07,5.92347e-07,1.23989e-05,1.65328e-06,2.78348e-05,0.000290173,0.000611554,0.000318297,1.77391e-12,9.65802e-05,5.68008e-05,2.16124e-05,0.00034541,0.000373667,2.98095e-05,2.98087e-05,7.62142e-10,0,0,0,0.000106506,2.12311e-08,0,0,0,0,0,0,0,0,0,0.00164893,0.00164893
